grviIn,meanRefR,meanRefG,illumR,illumG,blockIdx,sunRoll,sunPitch,sunYaw,camRoll,camPitch,camYaw,grviOut
0.2598675489425659,0.0007223444990813,0.0012093501864001,550.956812,480.270977,3.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1138615980744361
0.2740486860275268,0.0007087644771672,0.0011989464983344,550.956812,480.270977,4.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1252606958150863
0.2510621249675751,0.0006959704915061,0.0011504653375595,550.956812,480.270977,5.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1071600541472435
0.233632892370224,0.0006722408579662,0.0010825617937371,550.956812,480.270977,6.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1029723137617111
0.2258865386247635,0.0007610354805365,0.0012095532147213,550.956812,480.270977,7.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.0927511900663375
0.246480107307434,0.0007084365934133,0.0011555348755791,550.956812,480.270977,8.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1182217374444007
0.2585446834564209,0.0006437951233237,0.0010649866890162,550.956812,480.270977,9.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1167348027229309
0.2483212053775787,0.0005722590722143,0.0009251974406652,550.956812,480.270977,10.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.104526899755001
0.2710462510585785,0.0005178374703973,0.000871816126164,550.956812,480.270977,11.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.116009771823883
0.2573477625846863,0.0005689262179657,0.0009333619382232,550.956812,480.270977,12.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1130838170647621
0.2996279001235962,0.0004452649736776,0.0007816097349859,550.956812,480.270977,13.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1385865360498428
0.2687792479991913,0.0003970512771047,0.0006564452778548,550.956812,480.270977,14.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1260928511619568
0.241216778755188,0.0004013811412733,0.0006459206924773,550.956812,480.270977,15.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.111322209239006
0.2496900707483291,0.0003971481928601,0.0006440798752009,550.956812,480.270977,16.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1102561205625534
0.2262705564498901,0.0003307962033431,0.0005017938674427,550.956812,480.270977,17.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.0961911007761955
0.2390732616186142,0.0002698706521186,0.0004207339079584,550.956812,480.270977,18.0,180.0,-42.301559,-85.835487,-0.0,-20.045,-0.0,0.1029154285788536
